Order Date,Order ID,Invoice No,Product Name,SKU,Category,Sub Category,Customer ID,Customer,Customer Tier,Region,Sales Channel,Warehouse,Sales Rep,Qty,Unit Price,Unit Cost,Sales Amt,Gross Profit,Currency,Exchange Rate,Promotion,Order Status,Payment Terms,Return Reason,Delivery Days,Notes
2024-08-25,ORD-202408-021141,INV-202408-021141,Widget Echo,SKU005,Accessories,Cables,CUST00590,Hernandez Trading,Mid-Market,Limpopo,Ecommerce,Cape Town DC,L. van Wyk,15,38.02,18.37,570.3,294.75,ZAR,1.0,None,Completed,Net 45,,10,promo order
2024-10-23,ORD-202410-021142,INV-202410-021142,Widget Orion,SKU008,Electronics,Sensors,CUST00951,Rowe Trading,Mid-Market,Free State,Ecommerce,Cape Town DC,N. Dlamini,6,434.11,322.69,2604.66,668.52,ZAR,1.0,None,Completed,Net 60,,22,manual correction
2024-10-18,ORD-202410-021143,INV-202410-021143,Widget Echo,SKU005,Accessories,Cables,CUST00726, Murray Trading  ,SMB,Gauteng,Distributor,Cape Town DC,S. Naidoo,31,36.78,18.47,1140.18,567.61,ZAR,1.0,None,Completed,Net 15,,18,
2024-03-22,ORD-202403-021144,INV-202403-021144,Widget Spark,SKU012,Packaging,Labels,CUST00393,Blake Trading,SMB,Gauteng,Distributor,Johannesburg DC,T. Mokoena,0,11.05,4.16,0.0,0.0,ZAR,1.0,Bundle Discount,Cancelled,Net 15,,2,rush delivery
18-10-2024,ORD-202410-021145,INV-202410-021145,Widget Gamma,SKU003,Hardware,Tools,CUST00631,Wilson Trading,Mid-Market,Eastern Cape,Distributor,Durban Hub,T. Mokoena,28,$193.35,139.89,5413.8,1496.88,ZAR,1.0,None,Completed,Net 60,,7,
2025-01-17,ORD-202501-021146,INV-202501-021146,Widget Pulse,SKU009,Electronics,Sensors,CUST00009,Pollard Trading,SMB,Eastern Cape,Retail,Johannesburg DC,T. Mokoena,7,R515.96,355.88,3611.72,1120.56,ZAR,1.0,None,Completed,Net 60,,23,rush delivery
04/03/2025,ORD-202504-021147,INV-202504-021147,Widget Rift,SKU011,Packaging,Boxes,CUST00786,Pierce Trading,Mid-Market,Western Cape,Wholesale,Cape Town DC,A. Petersen,66,16.53,8.34,1090.98,540.54,USD,18.6796,None,Completed,COD,,1,VIP customer
2024-10-23,ORD-202410-021148,INV-202410-021148,Widget Orion,SKU008,Electronics,Sensors,CUST00741,Diaz Trading,Mid-Market,Eastern Cape,Wholesale,Johannesburg DC,A. Petersen,8,439.49,313.78,3515.92,1005.68,ZAR,1.0,Bundle Discount,Completed,Net 60,,22,VIP customer
2025-10-10,ORD-202510-021149,INV-202510-021149,Widget Alpha,SKU001,Hardware,Fasteners,CUST00363,Castillo Trading,Mid-Market,Free State,Wholesale,Durban Hub,S. Naidoo,28,75.62,47.02,2117.36,800.8,ZAR,1.0,None,Completed,COD,,1,rush delivery
2025-12-12,ORD-202512-021150,INV-202512-021150,Widget Pulse,SKU009,Electronics,Sensors,CUST01539, Lawson Trading  ,SMB,Western Cape,Retail,Cape Town DC,S. Naidoo,8,528.43,348.88,4227.44,1436.4,ZAR,1.0,Bundle Discount,Completed,Net 15,,17,promo order
2024-11-17,ORD-202411-021151,INV-202411-021151,Widget Rift,SKU011,Packaging,Boxes,CUST00286,Powers Trading,SMB,KwaZulu-Natal,Wholesale,Johannesburg DC,A. Petersen,52,17.71,7.84,920.92,513.24,ZAR,1.0,Summer Promo,Completed,Net 15,,3,promo order
2025-07-07,ORD-202507-021152,INV-202507-021152,Widget Echo,SKU005,Accessories,Cables,CUST01600, Torres Group  ,Enterprise,KwaZulu-Natal,Wholesale,Johannesburg DC,A. Petersen,64,33.84,18.6,2165.76,975.36,USD,19.0059,None,Completed,Net 15,,10,VIP customer
2024-11-24,ORD-202411-021153,INV-202411-021153,Widget Alpha,SKU001,Hardware,Fasteners,CUST00047,Figueroa Trading,SMB,Eastern Cape,Wholesale,Durban Hub,L. van Wyk,22,81.79,47.22,1799.38,760.54,ZAR,1.0,None,Completed,COD,,18,
2024-05-26,ORD-202405-021154,INV-202405-021154,Widget Gamma,SKU003,Hardware,Tools,CUST01730,Bowman Trading,Mid-Market,Limpopo,Wholesale,Pretoria Hub,S. Naidoo,24,192.18,142.81,4612.32,1184.88,ZAR,1.0,Year End Promo,Completed,COD,,18,
11-05-2025,ORD-202505-021155,INV-202505-021155,Widget Nova,SKU007,Accessories,Batteries,CUST01077,Miller Trading,Mid-Market,Limpopo,Ecommerce,Johannesburg DC,A. Petersen,24,110.71,76.27,2657.04,826.56,ZAR,1.0,Summer Promo,Completed,Net 60,,3,rush delivery
2024-09-04,ORD-202409-021156,INV-202409-021156,Widget Rift,SKU011,Packaging,Boxes,CUST00235,Houston Trading,SMB,Gauteng,Distributor,Pretoria Hub,S. Naidoo,61,16.52,8.36,1007.72,497.76,ZAR,1.0,None,Completed,COD,,1,
2024-10-10,ORD-202410-021157,INV-202410-021157,Widget Orion,SKU008,Electronics,Sensors,CUST01660,Jones Trading,Mid-Market,Western Cape,Distributor,Durban Hub,A. Petersen,15,419.95,R321.11,6299.25,1482.6,USD,18.0308,None,Completed,COD,,26,rush delivery
2024-04-23,ORD-202404-021158,INV-202404-021158,Widget Beta,SKU002,Hardware,Fasteners,CUST01034,Martin Trading,Mid-Market,Eastern Cape,Wholesale,Johannesburg DC,S. Naidoo,25,85.95,52.32,2148.75,840.75,ZAR,1.0,None,Completed,COD,,7,
2025-03-30,ORD-202503-021159,INV-202503-021159,Widget Nova,SKU007,Accessories,Batteries,CUST00535,Warner Trading,SMB,Eastern Cape,Ecommerce,Johannesburg DC,L. van Wyk,16,120.61,73.14,1929.76,759.52,ZAR,1.0,None,Completed,Net 30,,7,manual correction
2025-10-06,ORD-202510-021160,INV-202510-021160,Widget Pulse,SKU009,Electronics,Sensors,CUST00114,Jacobson Ltd,Enterprise,KwaZulu-Natal,Distributor,Cape Town DC,A. Petersen,21,428.6,350.07,9000.6,1649.13,ZAR,1.0,Year End Promo,Completed,Net 45,,21,VIP customer
2025-06-27,ORD-202506-021161,INV-202506-021161,Widget Beta,SKU002,Hardware,Fasteners,CUST00344,Bass Trading,SMB,Western Cape,Distributor,Durban Hub,T. Mokoena,20,90.43,55.76,"$1,808.60",693.4,ZAR,1.0,Year End Promo,Completed,Net 45,,4,promo order
2025-04-15,ORD-202504-021162,INV-202504-021162,Widget Echo,SKU005,Accessories,Cables,CUST00428,Thomas Inc,Enterprise,Western Cape,Distributor,Cape Town DC,N. Dlamini,80,33.7,18.37,0,1226.4,ZAR,1.0,None,Completed,Net 15,,12,rush delivery
2025-04-14,ORD-202504-021163,INV-202504-021163,Widget Echo,SKU005,Accessories,Cables,CUST00563,"Hull, Hendricks and Turner",Key Account,KwaZulu-Natal,Distributor,Cape Town DC,L. van Wyk,101,29.95,18.88,3024.95,1118.07,ZAR,1.0,None,Completed,Net 60,,19,
2025-04-14,ORD-202504-021164,INV-202504-021164,Widget Beta,SKU002,Hardware,Fasteners,CUST01695,White-Taylor,Enterprise,Limpopo,Ecommerce,Durban Hub,S. Naidoo,10,87.65,54.92,876.5,327.3,ZAR,1.0,None,Completed,Net 15,,8,manual correction
2025-02-19,ORD-202502-021165,INV-202502-021165,Widget Spark,SKU012,Packaging,Labels,CUST00329,Bell Ltd,Enterprise,Eastern Cape,Retail,Pretoria Hub,A. Petersen,50,10.5,3.85,525.0,332.5,USD,18.1653,None,Completed,Net 60,,7,promo order
2024-10-23,ORD-202410-021166,INV-202410-021166,Widget Flux,SKU006,Accessories,Cables,CUST01021,Wong Trading,Mid-Market,Limpopo,Distributor,Johannesburg DC,S. Naidoo,79,46.75,24.03,3693.25,1794.88,ZAR,1.0,None,Completed,Net 45,,10,VIP customer
2025-05-07,ORD-202505-021167,INV-202505-021167,Widget Beta,SKU002,Hardware,Fasteners,CUST00650,Armstrong LLC,Key Account,Gauteng,Retail,Durban Hub,S. Naidoo,20,81.47,52.49,1629.4,R579.60,ZAR,1.0,None,Completed,Net 60,,3,manual correction
2025-03-15,ORD-202503-021168,INV-202503-021168,Widget Alpha,SKU001,Hardware,Fasteners,CUST01434,Green Trading,Mid-Market,Limpopo,Distributor,Cape Town DC,A. Petersen,33,72.07,47.09,2378.31,824.34,ZAR,1.0,None,Completed,Net 15,,4,manual correction
2025-11-03,ORD-202511-021169,INV-202511-021169,Widget Quantum,SKU010,Electronics,Controllers,CUST01185,Cox Trading,Mid-Market,Western Cape,Distributor,Johannesburg DC,A. Petersen,15,699.93,501.83,10498.95,2971.5,ZAR,1.0,Summer Promo,Completed,Net 15,,19,rush delivery
2024-08-17,ORD-202408-021170,INV-202408-021170,Widget Spark,SKU012,Packaging,Labels,CUST00676,Ortega Trading,SMB,Eastern Cape,Ecommerce,Cape Town DC,A. Petersen,22,11.35,4.12,249.7,159.06,ZAR,1.0,None,Completed,Net 60,,8,promo order
02-11-2025,ORD-202511-021171,INV-202511-021171,Widget Pulse,SKU009,Electronics,Sensors,CUST01528,Collins Trading,Mid-Market,Limpopo,Ecommerce,Johannesburg DC,N. Dlamini,3,517.87,331.49,1553.61,559.14,ZAR,1.0,None,Completed,COD,,24,promo order
2025-03-01,ORD-202503-021172,INV-202503-021172,Widget Orion,SKU008,Electronics,Sensors,CUST00805,"Giles, Perkins and Cortez",Enterprise,Western Cape,Retail,Durban Hub,L. van Wyk,9,444.84,324.95,4003.56,1079.01,USD,19.1666,Bundle Discount,Completed,Net 45,,29,rush delivery
2025-08-22,ORD-202508-021173,INV-202508-021173,Widget Alpha,SKU001,Hardware,Fasteners,CUST00923,Cohen Trading,SMB,Western Cape,Distributor,Durban Hub,A. Petersen,-12,76.48,48.04,-917.76,-341.28,ZAR,1.0,Year End Promo,Returned,Net 60,Wrong Item,3,rush delivery
2025-02-25,ORD-202502-021174,INV-202502-021174,Widget Spark,SKU012,Packaging,Labels,CUST01117,Ryan PLC,Enterprise,Gauteng,Ecommerce,Pretoria Hub,S. Naidoo,30,10.56,4.08,316.8,194.4,ZAR,1.0,Launch Campaign,Completed,Net 15,,3,
,ORD-202512-021175,INV-202512-021175,Widget Quantum,SKU010,Electronics,Controllers,CUST00099,Perez Trading,SMB,Eastern Cape,Retail,Cape Town DC,L. van Wyk,3,800.94,502.85,2402.82,894.27,ZAR,1.0,None,Completed,Net 45,,25,promo order
2024-01-27,ORD-202401-021176,INV-202401-021176,Widget Nova,SKU007,Accessories,Batteries,CUST01180,Alvarado Trading,Mid-Market,Eastern Cape,Wholesale,Pretoria Hub,A. Petersen,48,109.64,74.25,5262.72,1698.72,ZAR,1.0,Summer Promo,Completed,Net 45,,2,manual correction
2024-03-30,ORD-202403-021177,INV-202403-021177,Widget Flux,SKU006,Accessories,Cables,CUST00908,Andrews Trading,SMB,Western Cape,Wholesale,Johannesburg DC,T. Mokoena,60,49.64,23.16,2978.4,1588.8,USD,18.3999,Year End Promo,Completed,Net 45,,13,
2024-03-22,ORD-202403-021178,INV-202403-021178,Widget Pulse,SKU009,Electronics,Sensors,CUST00781,Mcbride Trading,SMB,Eastern Cape,Ecommerce,Durban Hub,N. Dlamini,4,530.2,350.35,2120.8,719.4,ZAR,1.0,None,Completed,Net 15,,23,VIP customer
2025-04-18,ORD-202504-021179,INV-202504-021179,Widget Echo,SKU005,Accessories,Cables,CUST00959,Pacheco Trading,SMB,Western Cape,Distributor,Durban Hub,A. Petersen,27,33.43,18.12,902.61,413.37,USD,17.5058,None,Completed,Net 45,,11,
2025-01-21,ORD-202501-021180,INV-202501-021180,Widget Orion,SKU008,Electronics,Sensors,CUST00444,Johnson Trading,SMB,Limpopo,Ecommerce,Johannesburg DC,A. Petersen,-1,486.44,316.06,-486.44,-170.38,USD,18.0257,None,Returned,Net 45,Customer Return,21,rush delivery
2024-01-29,ORD-202401-021181,INV-202401-021181,Widget Beta,SKU002,Hardware,Fasteners,CUST01048,Thompson Trading,SMB,Eastern Cape,Wholesale,Pretoria Hub,S. Naidoo,7,84.19,54.16,589.33,210.21,ZAR,1.0,None,Completed,Net 60,,5,manual correction
2025-12-05,ORD-202512-021182,INV-202512-021182,Widget Beta,SKU002,Hardware,Fasteners,CUST01357,Parker Trading,SMB,Eastern Cape,Distributor,Cape Town DC,A. Petersen,24,89.61,54.54,2150.64,841.68,ZAR,1.0,None,Completed,Net 60,,6,promo order
2024-02-16,ORD-202402-021183,INV-202402-021183,Widget Alpha,SKU001,Hardware,Fasteners,CUST01752,Gonzalez-Wallace,Key Account,Eastern Cape,Wholesale,Johannesburg DC,L. van Wyk,38,69.62,48.42,2645.56,$805.60,ZAR,1.0,None,Completed,COD,,2,promo order
2024-04-02,ORD-202404-021184,INV-202404-021184,Widget Pulse,SKU009,Electronics,Sensors,CUST01574,Gonzalez Trading,SMB,Western Cape,Wholesale,Pretoria Hub,N. Dlamini,8,495.73,$339.42,3965.84,1250.48,ZAR,1.0,None,Completed,Net 15,,19,promo order
2025-06-18,ORD-202506-021185,INV-202506-021185,Widget Quantum,SKU010,Electronics,Controllers,CUST00482,Francis Trading,Mid-Market,Limpopo,Wholesale,Johannesburg DC,S. Naidoo,7,696.99,522.8,4878.93,1219.33,ZAR,1.0,Launch Campaign,Completed,Net 45,,24,
2024-03-04,ORD-202403-021186,INV-202403-021186,Widget Gamma,SKU003,Hardware,Tools,CUST00438,Cain-Mcpherson,Enterprise,Gauteng,Ecommerce,Cape Town DC,S. Naidoo,14,207.53,143.37,2905.42,898.24,ZAR,1.0,Summer Promo,Completed,Net 45,,1,
2025-12-03,ORD-202512-021187,INV-202512-021187,Widget Echo,SKU005,Accessories,Cables,CUST01049,Bell Trading,SMB,KwaZulu-Natal,Distributor,Durban Hub,A. Petersen,49,38.49,17.56,1886.01,1025.57,USD,18.2907,None,Completed,Net 30,,13,manual correction
2025-11-08,ORD-202511-021188,INV-202511-021188,Widget Beta,SKU002,Hardware,Fasteners,CUST00509,Snyder Trading,SMB,Gauteng,Retail,Durban Hub,A. Petersen,12,100.97,54.24,"R1,211.64",$560.76,ZAR,1.0,None,Completed,Net 30,,7,rush delivery
2024-05-17,ORD-202405-021189,INV-202405-021189,Widget Delta,SKU004,Hardware,Tools,CUST01488,Fleming Trading,SMB,Gauteng,Ecommerce,Johannesburg DC,T. Mokoena,3,296.89,212.43,890.67,253.38,ZAR,1.0,Summer Promo,Completed,Net 60,,12,VIP customer
2024-04-28,ORD-202404-021190,INV-202404-021190,Widget Spark,SKU012,Packaging,Labels,CUST01773,Rice-Richardson,Enterprise,Western Cape,Wholesale,Johannesburg DC,L. van Wyk,108,9.66,4.1,1043.28,$600.48,ZAR,1.0,None,Completed,Net 15,,1,promo order
2024-07-06,ORD-202407-021191,INV-202407-021191,Widget Alpha,SKU001,Hardware,Fasteners,CUST00275,Morris Trading,SMB,Gauteng,Distributor,Cape Town DC,S. Naidoo,15,77.36,47.74,1160.4,444.3,ZAR,1.0,None,Completed,Net 45,,9,rush delivery
2025-01-02,ORD-202501-021192,INV-202501-021192,Widget Spark,SKU012,Packaging,Labels,CUST01722,Stephenson Trading,SMB,KwaZulu-Natal,Wholesale,Cape Town DC,N. Dlamini,42,10.96,3.95,R460.32,294.42,ZAR,1.0,None,Completed,COD,,2,
2024-01-15,ORD-202401-021193,INV-202401-021193,Widget Pulse,SKU009,Electronics,Sensors,CUST00716,Bennett Inc,Enterprise,KwaZulu-Natal,Retail,Cape Town DC,L. van Wyk,7,482.16,362.1,3375.12,840.42,ZAR,1.0,Year End Promo,Completed,Net 60,,23,promo order
2025-03-19,ORD-202503-021194,INV-202503-021194,Widget Quantum,SKU010,Electronics,Controllers,CUST01331,Perry Trading,SMB,Eastern Cape,Wholesale,Durban Hub,T. Mokoena,4,719.94,526.46,2879.76,773.92,ZAR,1.0,None,Completed,Net 30,,24,manual correction
2025-07-12,ORD-202507-021195,INV-202507-021195,Widget Pulse,SKU009,Electronics,Sensors,CUST00057,Davila Trading,SMB,Free State,Retail,Johannesburg DC,N. Dlamini,4,536.65,350.35,2146.6,745.2,ZAR,1.0,None,Completed,Net 60,,23,manual correction
2025-03-26,ORD-202503-021196,INV-202503-021196,Widget Pulse,SKU009,Electronics,Sensors,CUST00276,Carr Trading,SMB,Free State,Wholesale,Cape Town DC,A. Petersen,16,514.83,349.43,8237.28,2646.4,ZAR,1.0,None,Completed,Net 60,,18,
2025-06-20,ORD-202506-021197,INV-202506-021197,Widget Orion,SKU008,Electronics,Sensors,CUST00027,,SMB,Gauteng,Ecommerce,Pretoria Hub,S. Naidoo,1,R463.19,300.75,463.19,162.44,ZAR,1.0,None,Completed,Net 60,,24,promo order
2024-01-17,ORD-202401-021198,INV-202401-021198, Widget Beta  ,SKU002,Hardware,Fasteners,CUST01255,Green Trading,Mid-Market,Free State,Wholesale,Cape Town DC,S. Naidoo,25,86.61,52.8,2165.25,845.25,ZAR,1.0,Summer Promo,Completed,Net 60,,6,rush delivery
01-05-2024,ORD-202405-021199,INV-202405-021199,Widget Flux,SKU006,Accessories,Cables,CUST01252,Nelson Trading,Mid-Market,KwaZulu-Natal,Retail,Cape Town DC,L. van Wyk,-15,52.01,$23.56,-780.15,-426.75,ZAR,1.0,Summer Promo,Returned,Net 30,Damaged,13,VIP customer
2024-12-31,ORD-202412-021200,INV-202412-021200,Widget Pulse,SKU009,Electronics,Sensors,CUST00618,Evans Trading,SMB,Gauteng,Retail,Durban Hub,S. Naidoo,4,551.47,360.04,2205.88,765.72,ZAR,1.0,None,Completed,Net 30,,22,rush delivery
2025-12-14,ORD-202512-021201,INV-202512-021201,Widget Beta,SKU002,Hardware,Fasteners,CUST00392, Hood Trading  ,Mid-Market,Limpopo,Distributor,Cape Town DC,A. Petersen,39,81.97,54.95,3196.83,1053.78,ZAR,1.0,Year End Promo,Completed,Net 30,,11,VIP customer
2025/07/11,ORD-202507-021202,INV-202507-021202,Widget Echo,SKU005,Accessories,Cables,CUST01591,Hughes Trading,SMB,Limpopo,Ecommerce,Durban Hub,L. van Wyk,8,37.25,17.85,298.0,155.2,ZAR,1.0,None,Completed,Net 45,,11,promo order
2024-08-30,ORD-202408-021203,INV-202408-021203,Widget Quantum,SKU010,Electronics,Controllers,CUST00524,Garcia Trading,SMB,Free State,Retail,Durban Hub,A. Petersen,1,R767.84,495.44,767.84,272.4,ZAR,1.0,Year End Promo,Completed,Net 60,,22,promo order
2024-03-31,ORD-202403-021204,INV-202403-021204,Widget Alpha,SKU001,Hardware,Fasteners,CUST01511,Fisher Trading,SMB,Western Cape,Wholesale,Pretoria Hub,S. Naidoo,14,84.37,R47.24,1181.18,519.82,ZAR,1.0,Launch Campaign,Completed,Net 60,,5,manual correction
2024-11-13,ORD-202411-021205,INV-202411-021205,Widget Spark,SKU012,Packaging,Labels,CUST01171,Frazier Trading,Mid-Market,Free State,Distributor,Durban Hub,S. Naidoo,119,10.33,4.13,"$1,229.27",737.8,ZAR,1.0,None,Completed,Net 45,,5,promo order
2025-11-24,ORD-202511-021206,INV-202511-021206,Widget Pulse,SKU009,Electronics,Sensors,CUST01785,Young Trading,SMB,Western Cape,Wholesale,Johannesburg DC,L. van Wyk,13,524.28,353.66,6815.64,2218.06,ZAR,1.0,None,Completed,COD,,21,rush delivery
2024-01-16,ORD-202401-021207,INV-202401-021207,Widget Gamma,SKU003,Hardware,Tools,CUST01366,Moore Trading,SMB,Limpopo,Ecommerce,Durban Hub,A. Petersen,5,218.32,145.31,1091.6,365.05,ZAR,1.0,Launch Campaign,Completed,Net 45,,12,rush delivery
2025-04-02,ORD-202504-021208,INV-202504-021208,Widget Spark,SKU012,Packaging,Labels,CUST01638,Marsh Trading,SMB,Limpopo,Distributor,Pretoria Hub,A. Petersen,59,$10.74,3.95,633.66,400.61,ZAR,1.0,Summer Promo,Completed,Net 60,,7,promo order
2024-11-26,ORD-202411-021209,INV-202411-021209,Widget Alpha,SKU001,Hardware,Fasteners,CUST00441,Mcgee Trading,SMB,Gauteng,Distributor,Durban Hub,S. Naidoo,21,78.04,48.07,1638.84,629.37,ZAR,1.0,None,Completed,Net 30,,7,manual correction
2024-03-03,ORD-202403-021210,INV-202403-021210,Widget Beta,SKU002,Hardware,Fasteners,CUST01451,Macias Trading,SMB,Gauteng,Distributor,Pretoria Hub,L. van Wyk,29,88.52,53.13,2567.08,1026.31,ZAR,1.0,Year End Promo,Completed,COD,,7,manual correction
2025-10-07,ORD-202510-021211,INV-202510-021211,Widget Delta,SKU004,Hardware,Tools,CUST01461,Hall Trading,SMB,Western Cape,Wholesale,Durban Hub,T. Mokoena,20,297.13,208.75,5942.6,"$1,767.60",ZAR,1.0,None,Completed,Net 15,,13,rush delivery
2024-02-04,ORD-202402-021212,INV-202402-021212,Widget Beta,SKU002,Hardware,Fasteners,CUST01765,Dean Trading,SMB,Gauteng,Ecommerce,Pretoria Hub,A. Petersen,9,92.25,51.93,830.25,362.88,ZAR,1.0,Summer Promo,Completed,Net 60,,7,VIP customer
2024-02-25,ORD-202402-021213,INV-202402-021213,Widget Nova,SKU007,Accessories,Batteries,CUST01321,Tran Trading,SMB,Western Cape,Retail,Pretoria Hub,T. Mokoena,15,125.31,74.4,1879.65,763.65,ZAR,1.0,None,Completed,COD,,3,rush delivery
12/06/2024,ORD-202412-021214,INV-202412-021214,Widget Rift,SKU011,Packaging,Boxes,CUST00254,Carter Trading,SMB,Gauteng,Ecommerce,Cape Town DC,T. Mokoena,14,17.61,$8.12,246.54,132.86,ZAR,1.0,None,Completed,Net 45,,4,rush delivery
2024-06-21,ORD-202406-021215,INV-202406-021215,Widget Rift,SKU011,Packaging,Boxes,CUST01510,Johnson Trading,SMB,Western Cape,Ecommerce,Durban Hub,A. Petersen,27,18.06,8.11,487.62,268.65,ZAR,1.0,None,Completed,Net 30,,10,rush delivery
2024-10-05,ORD-202410-021216,INV-202410-021216,Widget Beta,SKU002,Hardware,Fasteners,CUST00538,Russell Trading,SMB,Free State,Wholesale,Durban Hub,N. Dlamini,19,91.41,53.35,"$1,736.79",723.14,ZAR,1.0,Launch Campaign,Completed,Net 60,,4,rush delivery
2024-07-12,ORD-202407-021217,INV-202407-021217,Widget Spark,SKU012,Packaging,Labels,CUST01525,Pearson Trading,SMB,Eastern Cape,Wholesale,Cape Town DC,A. Petersen,38,11.41,3.96,$433.58,283.1,ZAR,1.0,None,Completed,Net 30,,9,manual correction
2024-04-11,ORD-202404-021218,INV-202404-021218,Widget Orion,SKU008,Electronics,Sensors,CUST00227,Johnson Trading,Mid-Market,Limpopo,Distributor,Cape Town DC,L. van Wyk,19,394.61,302.05,7497.59,1758.64,ZAR,1.0,Bundle Discount,Completed,Net 30,,20,VIP customer
2024-05-04,ORD-202405-021219,INV-202405-021219,Widget Quantum,SKU010,Electronics,Controllers,CUST00419,Castillo-Lam,Key Account,Gauteng,Ecommerce,Pretoria Hub,T. Mokoena,10,631.77,533.02,6317.7,$987.50,ZAR,1.0,Year End Promo,Completed,Net 45,,21,promo order
2024-03-03,ORD-202403-021220,INV-202403-021220,Widget Spark,SKU012,Packaging,Labels,CUST00010,Hunt-Strong,Enterprise,Free State,Ecommerce,Cape Town DC,S. Naidoo,34,10.18,4.02,346.12,209.44,ZAR,1.0,None,Completed,Net 60,,4,VIP customer
2025-08-20,ORD-202508-021221,INV-202508-021221,Widget Pulse,SKU009,Electronics,Sensors,CUST00418,Kirby LLC,Key Account,Western Cape,Ecommerce,Johannesburg DC,T. Mokoena,6,431.16,338.13,2586.96,558.18,ZAR,1.0,None,Completed,COD,,26,manual correction
2025-12-21,ORD-202512-021222,INV-202512-021222,Widget Pulse,SKU009,Electronics,Sensors,CUST01612,Howell Trading,SMB,Western Cape,Retail,Johannesburg DC,T. Mokoena,5,515.77,339.0,2578.85,883.85,ZAR,1.0,Launch Campaign,Completed,Net 30,,24,
2025-12-21,ORD-202512-021222,INV-202512-021222,Widget Pulse,SKU009,Electronics,Sensors,CUST01612,Howell Trading,SMB,Western Cape,Retail,Johannesburg DC,T. Mokoena,5,515.77,339.0,2578.85,883.85,ZAR,1.0,Launch Campaign,Completed,Net 30,,24,possible duplicate
2024-06-12,ORD-202406-021223,INV-202406-021223,Widget Gamma,SKU003,Hardware,Tools,CUST01568,Douglas Trading,SMB,Eastern Cape,Distributor,Pretoria Hub,L. van Wyk,19,197.78,144.93,3757.82,1004.15,ZAR,1.0,Bundle Discount,Completed,COD,,5,promo order
2024-04-03,ORD-202404-021224,INV-202404-021224,Widget Spark,SKU012,Packaging,Labels,CUST01147,"Garrison, Mcguire and Ball",Enterprise,Western Cape,Distributor,Cape Town DC,T. Mokoena,154,10.14,3.95,1561.56,953.26,ZAR,1.0,None,Completed,COD,,6,manual correction
2025-03-27,ORD-202503-021225,INV-202503-021225,Widget Nova,SKU007,Accessories,Batteries,CUST01322,Hampton Trading,SMB,Eastern Cape,Ecommerce,Cape Town DC,A. Petersen,10,120.06,76.11,1200.6,439.5,ZAR,1.0,Bundle Discount,Completed,Net 30,,4,promo order
2025-10-17,ORD-202510-021226,INV-202510-021226,Widget Orion,SKU008,Electronics,Sensors,CUST00994,Campbell Trading,SMB,Limpopo,Wholesale,Johannesburg DC,A. Petersen,5,433.24,318.31,2166.2,574.65,ZAR,1.0,None,Completed,Net 60,,22,rush delivery
2024-02-23,ORD-202402-021227,INV-202402-021227,Widget Spark,SKU012,Packaging,Labels,CUST00892,Young Trading,SMB,Limpopo,Distributor,Durban Hub,T. Mokoena,56,11.09,4.02,621.04,395.92,ZAR,1.0,None,Completed,Net 30,,6,manual correction
2024-12-07,ORD-202412-021228,INV-202412-021228,Widget Gamma,SKU003,Hardware,Tools,CUST00832, Jones Trading  ,SMB,Western Cape,Ecommerce,Johannesburg DC,L. van Wyk,8,R222.46,144.69,1779.68,622.16,ZAR,1.0,None,Completed,COD,,8,rush delivery
2025-12-07,ORD-202512-021229,INV-202512-021229,Widget Echo,SKU005,Accessories,Cables,CUST01491,Hudson Trading,Mid-Market,Free State,Retail,Pretoria Hub,A. Petersen,22,39.48,18.73,868.56,456.5,ZAR,1.0,None,Completed,Net 60,,11,rush delivery
